1.67000,0.0039,0.0027,0.0059,1.3499,0.0176,-9.6255,0.2970,0.0050,0.8395,15.0000,0
1.68000,0.0039,0.0027,0.0059,1.3379,0.0183,-9.6244,0.2970,0.0050,0.8395,15.0000,0
1.69000,0.0039,0.0027,0.0059,1.3464,0.0161,-9.6204,0.2970,0.0055,0.8395,15.0000,0
1.70000,0.0039,0.0027,0.0059,1.3355,0.0106,-9.6293,0.2965,0.0055,0.8395,15.0000,0
1.71000,0.0039,0.0027,0.0059,1.3455,0.0041,-9.6246,0.2945,0.0070,0.8390,15.0000,0
1.72000,0.0038,0.0027,0.0059,1.3515,0.0148,-9.6316,0.2940,0.0080,0.8390,15.0000,0
1.73000,0.0039,0.0027,0.0059,1.3397,0.0067,-9.6212,0.2945,0.0075,0.8385,15.0000,0
1.74000,0.0039,0.0027,0.0059,1.3409,0.0162,-9.6244,0.2935,0.0080,0.8390,15.0000,0
1.75000,0.0039,0.0027,0.0059,1.3485,0.0029,-9.6226,0.2940,0.0080,0.8390,15.0000,0
1.76000,0.0038,0.0027,0.0059,1.3506,0.0112,-9.6261,0.2935,0.0080,0.8390,15.0000,0
1.77000,0.0039,0.0027,0.0059,1.3476,0.0083,-9.6243,0.2940,0.0075,0.8390,15.0000,0
1.78000,0.0039,0.0027,0.0059,1.3509,0.0142,-9.6244,0.2940,0.0070,0.8385,15.0000,0
1.79000,0.0039,0.0027,0.0059,1.3428,0.0012,-9.6259,0.2935,0.0075,0.8385,15.0000,0
1.80000,0.0039,0.0027,0.0059,1.3408,0.0076,-9.6286,0.2940,0.0075,0.8385,15.0000,0
1.81000,-0.0013,0.0043,0.0033,1.2570,-0.0527,-9.9244,0.2940,0.0085,0.8390,15.0000,0
1.82000,-0.0014,0.0042,0.0032,1.2573,-0.0487,-9.9223,0.2940,0.0080,0.8390,15.0000,0
1.83000,-0.0014,0.0042,0.0032,1.2519,-0.0477,-9.9234,0.2935,0.0075,0.8385,15.0000,0
1.84000,-0.0013,0.0042,0.0032,1.2649,-0.0441,-9.9250,0.2940,0.0080,0.8390,15.0000,0
1.85000,-0.0013,0.0043,0.0032,1.2644,-0.0398,-9.9258,0.2940,0.0075,0.8390,15.0000,0
1.86000,-0.0014,0.0042,0.0032,1.2630,-0.0436,-9.9193,0.2935,0.0080,0.8390,15.0000,0
1.87000,-0.0013,0.0043,0.0032,1.2620,-0.0457,-9.9284,0.2935,0.0075,0.8390,15.0000,0
1.88000,-0.0014,0.0043,0.0032,1.2574,-0.0491,-9.9217,0.2935,0.0075,0.8390,15.0000,0
